experiment_id,dataset_name,seed,data_fraction,n_samples,n_features,model_family,params,train_time_s,roc_auc,emissions_kg
1,titanic,438878,0.8868783359291059,633,5,log_reg,"{'C': 12.468786659075638, 'max_iter': 593, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0400700569152832,0.7682051282051282,9.304568756894113e-07
2,titanic,94177,0.9804978813094047,700,5,log_reg,"{'C': 6.158459876169436, 'max_iter': 321, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01215815544128418,0.7636863242443458,2.2611451017883391e-07
3,titanic,786064,0.3024909061404367,215,5,log_reg,"{'C': 11.080485964481502, 'max_iter': 631, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0030014514923095703,0.753393665158371,1.0179969569235012e-07
4,titanic,370798,0.9414119910788814,672,5,log_reg,"{'C': 0.6332041485861786, 'max_iter': 500, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.014521121978759766,0.7063636363636363,3.3327974054066387e-07
5,titanic,822761,0.554731359061865,396,5,log_reg,"{'C': 3.7623611419432557, 'max_iter': 441, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.017714500427246094,0.7633784655061251,2.0932012314357195e-07
6,titanic,554584,0.2510538048833403,179,5,log_reg,"{'C': 0.08108768226750883, 'max_iter': 255, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.017658472061157227,0.7396825396825397,2.949114210235376e-07
7,titanic,631664,0.8064701920682991,575,5,log_reg,"{'C': 20.442061379532987, 'max_iter': 366, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0037653446197509766,0.6727158948685859,1.2629158315651255e-07
8,titanic,970698,0.9144968970577583,652,5,log_reg,"{'C': 0.2618809287856801, 'max_iter': 240, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.004447460174560547,0.8034591194968552,1.4254153430855466e-07
9,titanic,194638,0.5733768029816273,409,5,log_reg,"{'C': 12.98775203222132, 'max_iter': 656, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7854050711193569,1.0472812996514649e-07
10,titanic,154289,0.7464391625939637,532,5,log_reg,"{'C': 0.014969767772748319, 'max_iter': 528, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7207485465116279,1.0857285381772692e-07
11,titanic,967509,0.4606602865105216,328,5,log_reg,"{'C': 9.529028451003093, 'max_iter': 420, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.8304843304843305,1.3349307965352783e-07
12,titanic,469555,0.3515770872674286,251,5,log_reg,"{'C': 0.3032765451962616, 'max_iter': 245, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.00479435920715332,0.7515873015873016,1.526256836766645e-07
13,titanic,475704,0.3815274792407073,272,5,log_reg,"{'C': 0.03308918125895611, 'max_iter': 612, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0030167102813720703,0.6818181818181819,1.1522186374126643e-07
14,titanic,437151,0.86614255684627,618,5,log_reg,"{'C': 4.778108184926549, 'max_iter': 765, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7478378378378379,1.1504112088499629e-07
15,titanic,312366,0.8658078411161609,618,5,log_reg,"{'C': 6.3249982255572945, 'max_iter': 258, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.005737781524658203,0.8,2.1892923037155667e-07
16,titanic,387478,0.4306624831441953,307,5,log_reg,"{'C': 16.559889327158462, 'max_iter': 705, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7232432432432432,1.0817077020317976e-07
17,titanic,139752,0.35992656198008666,256,5,log_reg,"{'C': 5.370095583865395, 'max_iter': 582, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.006632804870605469,0.7488479262672811,1.792494500704153e-07
18,titanic,786924,0.7318806852736257,522,5,log_reg,"{'C': 0.0107016089926853, 'max_iter': 678, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.008146286010742188,0.7389347336834209,2.705534634597885e-07
19,titanic,780729,0.5671326204306719,404,5,log_reg,"{'C': 6.617005787654161, 'max_iter': 366, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.009876012802124023,0.7844065656565657,2.9740070347931854e-07
20,titanic,139796,0.2916240588287788,208,5,log_reg,"{'C': 1.8834963538355245, 'max_iter': 222, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.012003898620605469,0.7470588235294118,3.288393937828355e-07
21,titanic,471096,0.6521888851849511,465,5,log_reg,"{'C': 4.716413210743393, 'max_iter': 593, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.006350994110107422,0.7205741626794259,2.2845923617667594e-07
22,titanic,634718,0.6428635205263966,459,5,log_reg,"{'C': 11.481415388655805, 'max_iter': 545, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.008524179458618164,0.8113022113022113,1.7850471041676377e-07
23,titanic,303950,0.22465426765435154,160,5,log_reg,"{'C': 1.7251570726102325, 'max_iter': 677, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01017141342163086,0.7935222672064777,3.3030680970676494e-07
24,titanic,214584,0.526822914979709,376,5,log_reg,"{'C': 0.5583024799007441, 'max_iter': 790, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.011137247085571289,0.7784946236559139,3.369936972448913e-07
25,titanic,233939,0.24664219335125281,176,5,log_reg,"{'C': 25.918644984946223, 'max_iter': 220, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.016676902770996094,0.834920634920635,3.730005954994085e-07
26,titanic,293593,0.7295332117815161,520,5,log_reg,"{'C': 0.1335166933319519, 'max_iter': 751, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.019098997116088867,0.7484639016897082,4.1443286061928727e-07
27,titanic,783898,0.73145083226191,522,5,log_reg,"{'C': 1.6909416028190511, 'max_iter': 503, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7756939234808702,1.1734815401559365e-07
28,titanic,814020,0.33357833592616315,238,5,log_reg,"{'C': 0.42222840409817153, 'max_iter': 451, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.8196428571428571,1.2690331172329046e-07
29,titanic,90047,0.7778874804771603,555,5,log_reg,"{'C': 0.012326741610799746, 'max_iter': 263, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.018712997436523438,0.6936026936026936,1.6068838398671983e-07
30,titanic,161271,0.6008358200826909,428,5,log_reg,"{'C': 0.7038966867933313, 'max_iter': 630, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.004027843475341797,0.7773109243697479,1.2843949497032078e-07
31,titanic,696320,0.5569250204592247,397,5,log_reg,"{'C': 0.040667587601763026, 'max_iter': 498, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.006934404373168945,0.8268229166666666,2.046941065269864e-07
32,titanic,301512,0.7042260744951108,502,5,log_reg,"{'C': 0.33426038140075975, 'max_iter': 343, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.013875007629394531,0.8176829268292684,2.9429108626157705e-07
33,titanic,87649,0.2944047216964123,210,5,log_reg,"{'C': 0.2800595858297671, 'max_iter': 776, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.8305882352941176,1.538645879441195e-07
34,titanic,908580,0.7597657070485997,542,5,log_reg,"{'C': 70.40291774325837, 'max_iter': 420, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.004008769989013672,0.7164335664335665,1.083259545029498e-07
35,titanic,969176,0.8230007231726357,587,5,log_reg,"{'C': 0.11573903202120567, 'max_iter': 659, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.759375,1.2374393952693228e-07
36,titanic,449361,0.4177932494761272,298,5,log_reg,"{'C': 7.3715829459772175, 'max_iter': 674, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0031325817108154297,0.7824074074074074,1.0774768866507861e-07
37,titanic,902602,0.564621031866889,403,5,log_reg,"{'C': 0.024297626318525122, 'max_iter': 468, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7916666666666666,1.2506179709402165e-07
38,titanic,305956,0.6633756551535168,473,5,log_reg,"{'C': 0.06448422121678764, 'max_iter': 633, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0020101070404052734,0.7360347985347986,1.2971671856782458e-07
39,titanic,856614,0.8068156238681681,576,5,log_reg,"{'C': 0.050943775956112325, 'max_iter': 478, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7684242984890535,1.376911978587194e-07
40,titanic,432093,0.7018470725619546,501,5,log_reg,"{'C': 7.54834642976399, 'max_iter': 598, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.003151416778564453,0.8140243902439024,1.2342584726411965e-07
41,titanic,94694,0.2675554569119113,191,5,random_forest,"{'n_estimators': 87, 'max_depth': 13, 'n_jobs': -1}",0.1799449920654297,0.6317934782608696,4.09029037342486e-06
42,titanic,415807,0.233291339089514,166,5,random_forest,"{'n_estimators': 332, 'max_depth': 16, 'n_jobs': -1}",0.8933207988739014,0.8767857142857143,2.0126478858076086e-05
43,titanic,188225,0.31561935109283756,225,5,random_forest,"{'n_estimators': 106, 'max_depth': 11, 'n_jobs': -1}",0.22270607948303223,0.6131687242798354,5.067444327075754e-06
44,titanic,103402,0.6701156577421696,478,5,random_forest,"{'n_estimators': 178, 'max_depth': 15, 'n_jobs': -1}",0.4043691158294678,0.8169140800719747,9.14608300035111e-06
45,titanic,299992,0.664848911760316,474,5,random_forest,"{'n_estimators': 401, 'max_depth': 6, 'n_jobs': -1}",1.0701162815093994,0.7671703296703296,2.4050298445953797e-05
46,titanic,346869,0.6727323931851334,480,5,random_forest,"{'n_estimators': 464, 'max_depth': 11, 'n_jobs': -1}",1.441248893737793,0.7237966711650922,3.240822108399164e-05
47,titanic,151498,0.5858427495543201,418,5,random_forest,"{'n_estimators': 161, 'max_depth': 3, 'n_jobs': -1}",0.43847084045410156,0.716764705882353,9.923298857916819e-06
48,titanic,782735,0.2661839999379509,190,5,random_forest,"{'n_estimators': 481, 'max_depth': 11, 'n_jobs': -1}",1.5280296802520752,0.7159420289855073,3.4058608350226624e-05
49,titanic,671124,0.9502611639799863,678,5,random_forest,"{'n_estimators': 152, 'max_depth': 11, 'n_jobs': -1}",0.4358530044555664,0.7368125701459034,9.846408504149334e-06
50,titanic,571728,0.5787915208455631,413,5,random_forest,"{'n_estimators': 256, 'max_depth': 5, 'n_jobs': -1}",0.8585872650146484,0.7554021608643458,1.929786363661706e-05
51,titanic,953772,0.6165379219772302,440,5,random_forest,"{'n_estimators': 408, 'max_depth': 7, 'n_jobs': -1}",1.161827802658081,0.858974358974359,2.6138346955240474e-05
52,titanic,438911,0.21728966390426435,155,5,random_forest,"{'n_estimators': 179, 'max_depth': 18, 'n_jobs': -1}",0.5948505401611328,0.6260683760683761,1.3353921245640434e-05
53,titanic,9916,0.31219927119888863,222,5,random_forest,"{'n_estimators': 194, 'max_depth': 17, 'n_jobs': -1}",0.5312678813934326,0.6995884773662551,1.1991620979443359e-05
54,titanic,554036,0.28686059290835486,204,5,random_forest,"{'n_estimators': 451, 'max_depth': 8, 'n_jobs': -1}",1.4137604236602783,0.8357843137254902,3.181752563833649e-05
55,titanic,118874,0.7275381077535215,519,5,random_forest,"{'n_estimators': 340, 'max_depth': 15, 'n_jobs': -1}",1.0740363597869873,0.7684331797235023,2.4182232727303506e-05
56,titanic,726994,0.8149179935341258,581,5,random_forest,"{'n_estimators': 155, 'max_depth': 16, 'n_jobs': -1}",0.3864297866821289,0.7534722222222222,8.430351242225247e-06
57,titanic,614642,0.38417119271590466,274,5,random_forest,"{'n_estimators': 174, 'max_depth': 4, 'n_jobs': -1}",0.5292148590087891,0.7472451790633609,1.1879229107018641e-05
58,titanic,37412,0.6438819755131867,459,5,random_forest,"{'n_estimators': 460, 'max_depth': 7, 'n_jobs': -1}",1.2974438667297363,0.7570024570024569,2.8899778703999522e-05
59,titanic,309955,0.8466011776514415,604,5,random_forest,"{'n_estimators': 283, 'max_depth': 9, 'n_jobs': -1}",0.8308975696563721,0.8239795918367347,1.8748685992945317e-05
60,titanic,317138,0.962319516055796,687,5,random_forest,"{'n_estimators': 419, 'max_depth': 20, 'n_jobs': -1}",1.1535580158233643,0.7386759581881532,2.569752045652483e-05
61,titanic,621859,0.4047720724540822,289,5,random_forest,"{'n_estimators': 325, 'max_depth': 8, 'n_jobs': -1}",0.3855628967285156,0.8062111801242237,8.570345023524205e-06
62,titanic,936043,0.3316862540656145,236,5,random_forest,"{'n_estimators': 267, 'max_depth': 20, 'n_jobs': -1}",0.38413119316101074,0.7571428571428571,8.61485259818835e-06
63,titanic,298797,0.9939004512446696,709,5,random_forest,"{'n_estimators': 276, 'max_depth': 3, 'n_jobs': -1}",0.3502383232116699,0.7721674876847291,7.6185486844529805e-06
64,titanic,891677,0.7988864155655595,570,5,random_forest,"{'n_estimators': 229, 'max_depth': 5, 'n_jobs': -1}",0.2755467891693115,0.719309462915601,6.051518052617492e-06
65,titanic,223417,0.6150866883091592,439,5,random_forest,"{'n_estimators': 426, 'max_depth': 19, 'n_jobs': -1}",0.5002343654632568,0.7326388888888888,1.1256209830918075e-05
66,titanic,315929,0.8176099456887904,583,5,random_forest,"{'n_estimators': 449, 'max_depth': 11, 'n_jobs': -1}",0.4975104331970215,0.7356582125603865,1.1218372669620478e-05
67,titanic,410219,0.2755733344492122,196,5,random_forest,"{'n_estimators': 181, 'max_depth': 14, 'n_jobs': -1}",0.23050642013549805,0.8203125,5.227972781275391e-06
68,titanic,746789,0.40996841273829177,292,5,random_forest,"{'n_estimators': 199, 'max_depth': 16, 'n_jobs': -1}",0.2569878101348877,0.6398809523809524,5.790993944724514e-06
69,titanic,947731,0.2982063459291888,212,5,random_forest,"{'n_estimators': 22, 'max_depth': 19, 'n_jobs': -1}",0.04978466033935547,0.8054298642533937,1.1425633758634788e-06
70,titanic,831112,0.32262745329959525,230,5,random_forest,"{'n_estimators': 135, 'max_depth': 4, 'n_jobs': -1}",0.15937185287475586,0.7212475633528265,3.6482366273547557e-06
71,titanic,367208,0.8996496326699717,642,5,random_forest,"{'n_estimators': 379, 'max_depth': 6, 'n_jobs': -1}",0.5142793655395508,0.7794705294705294,1.1633064344420293e-05
72,titanic,196434,0.44825893832007585,320,5,random_forest,"{'n_estimators': 308, 'max_depth': 3, 'n_jobs': -1}",0.3889610767364502,0.86082995951417,8.464601793219346e-06
73,titanic,320417,0.6005929489618739,428,5,random_forest,"{'n_estimators': 500, 'max_depth': 16, 'n_jobs': -1}",0.7486634254455566,0.653781512605042,1.663721578416318e-05
74,titanic,143897,0.21114903016656125,150,5,random_forest,"{'n_estimators': 487, 'max_depth': 10, 'n_jobs': -1}",1.152519941329956,0.638888888888889,2.563154897640654e-05
75,titanic,279297,0.742126938890286,529,5,random_forest,"{'n_estimators': 103, 'max_depth': 7, 'n_jobs': -1}",0.2991945743560791,0.7284976005906239,6.764091027229814e-06
76,titanic,121832,0.6050639452965064,432,5,random_forest,"{'n_estimators': 83, 'max_depth': 20, 'n_jobs': -1}",0.17192625999450684,0.7324175824175824,3.921348949898519e-06
77,titanic,766188,0.3598205213280461,256,5,random_forest,"{'n_estimators': 466, 'max_depth': 15, 'n_jobs': -1}",0.5945894718170166,0.8064516129032258,1.3406153163681069e-05
78,titanic,804124,0.7723257036926414,551,5,random_forest,"{'n_estimators': 299, 'max_depth': 18, 'n_jobs': -1}",0.4015939235687256,0.7877104377104378,9.048012117545129e-06
79,titanic,825953,0.2990030429202757,213,5,random_forest,"{'n_estimators': 60, 'max_depth': 16, 'n_jobs': -1}",0.1163332462310791,0.6733333333333333,2.4964410752902985e-06
80,titanic,927562,0.5180625550599525,369,5,random_forest,"{'n_estimators': 83, 'max_depth': 13, 'n_jobs': -1}",0.1501615047454834,0.7246212121212121,3.364349400135602e-06
81,titanic,662864,0.964498605637576,688,5,mlp,"{'hidden_layer_sizes': (67, 35, 103), 'max_iter': 126, 'activation': 'relu', 'solver': 'adam'}",0.42933058738708496,0.7153745644599303,9.46432845180263e-06
82,titanic,499164,0.6441584338614598,459,5,mlp,"{'hidden_layer_sizes': (64, 193), 'max_iter': 189, 'activation': 'relu', 'solver': 'adam'}",0.45436620712280273,0.7570024570024569,1.0133347652340182e-05
83,titanic,840793,0.3122716776511301,222,5,mlp,"{'hidden_layer_sizes': (38,), 'max_iter': 145, 'activation': 'relu', 'solver': 'adam'}",0.047745466232299805,0.8806584362139918,1.1094084587181807e-06
84,titanic,6511,0.6768340425874984,483,5,mlp,"{'hidden_layer_sizes': (153,), 'max_iter': 113, 'activation': 'relu', 'solver': 'adam'}",0.2721424102783203,0.8561007957559681,6.14160375480707e-06
85,titanic,432079,0.8278107594017501,591,5,mlp,"{'hidden_layer_sizes': (44, 188, 151), 'max_iter': 171, 'activation': 'relu', 'solver': 'adam'}",1.3003082275390625,0.7411971830985915,2.916582846034723e-05
86,titanic,109143,0.8635428919061892,616,5,mlp,"{'hidden_layer_sizes': (171, 13), 'max_iter': 150, 'activation': 'relu', 'solver': 'adam'}",0.47222447395324707,0.7510810810810811,1.0652866083246162e-05
87,titanic,232640,0.6246156724792429,445,5,mlp,"{'hidden_layer_sizes': (162,), 'max_iter': 119, 'activation': 'relu', 'solver': 'adam'}",0.17926907539367676,0.8532494758909853,4.0537221612870926e-06
88,titanic,603107,0.5300572554189442,378,5,mlp,"{'hidden_layer_sizes': (125, 188, 175), 'max_iter': 163, 'activation': 'relu', 'solver': 'adam'}",1.1498503684997559,0.7096774193548386,2.5729392853875123e-05
89,titanic,425882,0.7215448204639794,515,5,mlp,"{'hidden_layer_sizes': (81,), 'max_iter': 189, 'activation': 'relu', 'solver': 'adam'}",0.3359413146972656,0.8407494145199063,7.715323736943453e-06
90,titanic,247839,0.3893298903980649,277,5,mlp,"{'hidden_layer_sizes': (175, 62, 96), 'max_iter': 130, 'activation': 'relu', 'solver': 'adam'}",0.37902402877807617,0.7167325428194994,8.563853699256583e-06
91,titanic,105278,0.25324708556414255,180,5,mlp,"{'hidden_layer_sizes': (152, 170, 165), 'max_iter': 194, 'activation': 'relu', 'solver': 'adam'}",0.5959823131561279,0.6349206349206349,1.3391654447269033e-05
92,titanic,192301,0.44826773913925955,320,5,mlp,"{'hidden_layer_sizes': (123, 78), 'max_iter': 72, 'activation': 'relu', 'solver': 'adam'}",0.16842937469482422,0.7753036437246963,3.822636366731771e-06
93,titanic,598559,0.42777606587034844,305,5,mlp,"{'hidden_layer_sizes': (186, 37, 184), 'max_iter': 189, 'activation': 'relu', 'solver': 'adam'}",0.67531418800354,0.6333333333333333,1.4909275980304957e-05
94,titanic,455657,0.21691841306915205,154,5,mlp,"{'hidden_layer_sizes': (120,), 'max_iter': 73, 'activation': 'relu', 'solver': 'adam'}",0.07594585418701172,0.7222222222222222,1.4536561296097724e-06
95,titanic,194821,0.24270554610174033,173,5,mlp,"{'hidden_layer_sizes': (145,), 'max_iter': 58, 'activation': 'relu', 'solver': 'adam'}",0.05405092239379883,0.8095238095238094,1.2694390721080305e-06
96,titanic,515995,0.5149043654656227,367,5,mlp,"{'hidden_layer_sizes': (91,), 'max_iter': 139, 'activation': 'relu', 'solver': 'adam'}",0.14988446235656738,0.831060606060606,3.22243632660378e-06
97,titanic,736013,0.8809053014577648,628,5,mlp,"{'hidden_layer_sizes': (168, 70, 198), 'max_iter': 126, 'activation': 'relu', 'solver': 'adam'}",0.8523228168487549,0.7739869281045751,1.8934987822571698e-05
98,titanic,889116,0.3995100606657695,285,5,mlp,"{'hidden_layer_sizes': (112, 18, 104), 'max_iter': 77, 'activation': 'relu', 'solver': 'adam'}",0.1669907569885254,0.6751918158567775,3.8134922633196973e-06
99,titanic,948840,0.2394032959420752,170,5,mlp,"{'hidden_layer_sizes': (132,), 'max_iter': 136, 'activation': 'relu', 'solver': 'adam'}",0.09945225715637207,0.8071428571428572,2.1857787205623682e-06
100,titanic,523752,0.2813375223229728,200,5,mlp,"{'hidden_layer_sizes': (11, 81), 'max_iter': 189, 'activation': 'relu', 'solver': 'adam'}",0.17688751220703125,0.7161458333333333,3.819377006302822e-06
101,titanic,51961,0.9398734952144496,671,5,mlp,"{'hidden_layer_sizes': (169,), 'max_iter': 66, 'activation': 'relu', 'solver': 'adam'}",0.16565418243408203,0.7786363636363637,3.7491971841372003e-06
102,titanic,902653,0.9836565444692742,702,5,mlp,"{'hidden_layer_sizes': (28, 169, 171), 'max_iter': 170, 'activation': 'relu', 'solver': 'adam'}",1.1771221160888672,0.643796992481203,2.644651145774891e-05
103,titanic,779477,0.7139866207964383,509,5,mlp,"{'hidden_layer_sizes': (163,), 'max_iter': 137, 'activation': 'relu', 'solver': 'adam'}",0.2542893886566162,0.7804878048780488,5.6750609153435725e-06
104,titanic,826054,0.6113782961523315,436,5,mlp,"{'hidden_layer_sizes': (158, 151), 'max_iter': 70, 'activation': 'relu', 'solver': 'adam'}",0.3037705421447754,0.7598824786324786,6.8360890123331084e-06
105,titanic,462799,0.5080715968802828,362,5,mlp,"{'hidden_layer_sizes': (194, 173), 'max_iter': 175, 'activation': 'relu', 'solver': 'adam'}",0.7188186645507812,0.7426356589147287,1.6271383587923812e-05
106,titanic,139768,0.5823018192189966,415,5,mlp,"{'hidden_layer_sizes': (132, 57, 60), 'max_iter': 59, 'activation': 'relu', 'solver': 'adam'}",0.22530269622802734,0.813625450180072,4.82242855561043e-06
107,titanic,232569,0.49400944809210245,352,5,mlp,"{'hidden_layer_sizes': (89,), 'max_iter': 141, 'activation': 'relu', 'solver': 'adam'}",0.1516399383544922,0.6613300492610837,3.368548254012373e-06
108,titanic,433896,0.7485946763647564,534,5,mlp,"{'hidden_layer_sizes': (79, 150), 'max_iter': 99, 'activation': 'relu', 'solver': 'adam'}",0.452373743057251,0.7492732558139535,1.0185377352588538e-05
109,titanic,948857,0.9330784156305423,666,5,mlp,"{'hidden_layer_sizes': (54, 66), 'max_iter': 169, 'activation': 'relu', 'solver': 'adam'}",0.3255338668823242,0.7880322209436135,7.397563256212369e-06
110,titanic,535434,0.8788483910188998,627,5,mlp,"{'hidden_layer_sizes': (101, 157, 72), 'max_iter': 119, 'activation': 'relu', 'solver': 'adam'}",0.7677783966064453,0.8232679738562091,1.7053123417143924e-05
111,titanic,553037,0.7063341034140966,504,5,mlp,"{'hidden_layer_sizes': (134, 48), 'max_iter': 171, 'activation': 'relu', 'solver': 'adam'}",0.19773364067077637,0.7502032520325204,4.479662569597637e-06
112,titanic,734893,0.3619236745005747,258,5,mlp,"{'hidden_layer_sizes': (23, 65), 'max_iter': 76, 'activation': 'relu', 'solver': 'adam'}",0.09047651290893555,0.7572964669738864,2.093812634580896e-06
113,titanic,918940,0.6915037924335359,493,5,mlp,"{'hidden_layer_sizes': (142, 106), 'max_iter': 179, 'activation': 'relu', 'solver': 'adam'}",0.5936293601989746,0.7298728813559323,1.3351017522860465e-05
114,titanic,621871,0.26759457505881623,191,5,mlp,"{'hidden_layer_sizes': (131,), 'max_iter': 64, 'activation': 'relu', 'solver': 'adam'}",0.05050826072692871,0.7635869565217391,1.1228801980258161e-06
115,titanic,959938,0.8407073408680774,600,5,mlp,"{'hidden_layer_sizes': (109, 188, 148), 'max_iter': 70, 'activation': 'relu', 'solver': 'adam'}",0.4275202751159668,0.7082494969818913,9.584149671948155e-06
116,titanic,996659,0.9568216502538642,683,5,mlp,"{'hidden_layer_sizes': (87, 123, 95), 'max_iter': 168, 'activation': 'relu', 'solver': 'adam'}",0.7261133193969727,0.7872574955908289,1.6278916085516204e-05
117,titanic,50146,0.692932560019297,494,5,mlp,"{'hidden_layer_sizes': (27, 58, 147), 'max_iter': 139, 'activation': 'relu', 'solver': 'adam'}",0.31583070755004883,0.7483050847457627,7.03141921930253e-06
118,titanic,129340,0.6579444112270798,469,5,mlp,"{'hidden_layer_sizes': (42,), 'max_iter': 75, 'activation': 'relu', 'solver': 'adam'}",0.057935237884521484,0.7922932330827067,1.317605257530774e-06
119,titanic,522631,0.8111387120052704,579,5,mlp,"{'hidden_layer_sizes': (100, 99), 'max_iter': 152, 'activation': 'relu', 'solver': 'adam'}",0.39843130111694336,0.7830712303422757,8.69096621811237e-06
120,titanic,599593,0.9449889885520815,674,5,mlp,"{'hidden_layer_sizes': (162, 108, 104), 'max_iter': 85, 'activation': 'relu', 'solver': 'adam'}",0.4237253665924072,0.6854545454545454,9.666890201873848e-06
121,penguins_adelie,117103,0.2701672095286147,92,4,log_reg,"{'C': 0.030125506262009542, 'max_iter': 672, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.015717744827270508,0.9886363636363636,1.2439851128275837e-07
