experiment_id,dataset_name,seed,data_fraction,n_samples,n_features,model_family,params,train_time_s,roc_auc,emissions_kg
366,diamonds_expensive,167699,0.2060056262399999,1648,6,log_reg,"{'C': 27.687240757387485, 'max_iter': 543, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01971721649169922,0.9933516988062443,3.839867663914468e-07
367,diamonds_expensive,797510,0.8713390929874596,6970,6,log_reg,"{'C': 0.2210649417384429, 'max_iter': 473, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.011819601058959961,0.9907000487846047,3.08885966351534e-07
368,diamonds_expensive,774335,0.29256333384754357,2340,6,log_reg,"{'C': 0.03575331213930522, 'max_iter': 620, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0064258575439453125,0.988366571699905,1.6288789020425177e-07
369,diamonds_expensive,998609,0.35407265858472786,2832,6,log_reg,"{'C': 0.3632874211308056, 'max_iter': 470, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.05650067329406738,0.9923605235654208,1.37303026984076e-06
370,diamonds_expensive,422800,0.6957348207758891,5565,6,log_reg,"{'C': 0.0412908982128106, 'max_iter': 215, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.016411542892456055,0.9905615902251269,4.5426705298872356e-07
371,diamonds_expensive,980821,0.25571250927311573,2045,6,log_reg,"{'C': 53.90178279386181, 'max_iter': 374, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.020753145217895508,0.9889765662362506,5.304609510162825e-07
372,diamonds_expensive,790737,0.4165057218166884,3332,6,log_reg,"{'C': 0.03564429828825703, 'max_iter': 553, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.018842458724975586,0.9908741076405747,4.5668937147893206e-07
373,diamonds_expensive,663453,0.2894758419045418,2315,6,log_reg,"{'C': 34.62551471764268, 'max_iter': 334, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01600956916809082,0.9946074040901627,4.22080459829988e-07
374,diamonds_expensive,176356,0.538796315743723,4310,6,log_reg,"{'C': 21.385388272174083, 'max_iter': 545, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.021956682205200195,0.9937715666905325,4.725394475295216e-07
375,diamonds_expensive,500766,0.7489303324921204,5991,6,log_reg,"{'C': 1.6171105640910517, 'max_iter': 346, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.021297454833984375,0.9921313299944352,5.776930486115303e-07
376,diamonds_expensive,992042,0.9995375273793503,7996,6,log_reg,"{'C': 4.080815306313525, 'max_iter': 200, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.06426358222961426,0.9922234375,1.4963815784340644e-06
377,diamonds_expensive,95199,0.7822746391749746,6258,6,log_reg,"{'C': 1.163690825962713, 'max_iter': 263, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.06992506980895996,0.9911808837489411,1.6524808279108042e-06
378,diamonds_expensive,318326,0.5689671086700591,4551,6,log_reg,"{'C': 80.65964622793894, 'max_iter': 392, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.09874820709228516,0.9910401002506266,2.356442181235472e-06
379,diamonds_expensive,51419,0.7378115449787559,5902,6,log_reg,"{'C': 0.5001585522752805, 'max_iter': 326, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.009067773818969727,0.992836043477014,2.3537757568162925e-07
380,diamonds_expensive,787463,0.865696060225589,6925,6,log_reg,"{'C': 0.25903042629031814, 'max_iter': 394, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.018232345581054688,0.9930967394840227,4.608173253363406e-07
381,diamonds_expensive,416665,0.45723654579271966,3657,6,log_reg,"{'C': 19.27183844757198, 'max_iter': 762, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.03680920600891113,0.9899817850637522,6.151388282194322e-07
382,diamonds_expensive,801389,0.593005957113093,4744,6,log_reg,"{'C': 9.891977472923562, 'max_iter': 629, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.030149221420288086,0.9917832556073729,7.262054501438519e-07
383,diamonds_expensive,143908,0.9032550237271681,7226,6,log_reg,"{'C': 37.335681078245386, 'max_iter': 360, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.030180931091308594,0.992762980435369,5.310722019070452e-07
384,diamonds_expensive,153525,0.6270720106191683,5016,6,log_reg,"{'C': 0.024231535308954274, 'max_iter': 395, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01102757453918457,0.9912699798415898,3.795862443837312e-07
385,diamonds_expensive,52807,0.20041499533256443,1603,6,log_reg,"{'C': 0.018624041072849484, 'max_iter': 506, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.004935741424560547,0.9932841614906832,1.683758820091489e-07
386,diamonds_expensive,774623,0.22787068022393253,1822,6,log_reg,"{'C': 0.5562456641935859, 'max_iter': 711, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.007058620452880859,0.9893712844532516,2.619095556101785e-07
387,diamonds_expensive,823127,0.3344006788622969,2675,6,log_reg,"{'C': 4.0647180482615335, 'max_iter': 648, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.02025008201599121,0.9861367320699872,3.8276988834812694e-07
388,diamonds_expensive,860800,0.8584996879600759,6867,6,log_reg,"{'C': 0.03867719225935371, 'max_iter': 239, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.017992019653320312,0.9928639380976293,2.0765004781892447e-07
389,diamonds_expensive,819199,0.2742048619395958,2193,6,log_reg,"{'C': 1.4314199476380498, 'max_iter': 473, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.009517669677734375,0.9945205479452054,2.0818569203184643e-07
390,diamonds_expensive,737797,0.4059615674591707,3247,6,log_reg,"{'C': 0.37837816940408026, 'max_iter': 527, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.9910343195266272,1.6170852190762142e-07
391,diamonds_expensive,504178,0.8002127903585865,6401,6,log_reg,"{'C': 10.216818016569881, 'max_iter': 321, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.014285802841186523,0.9939474453978159,3.679403556736765e-07
392,diamonds_expensive,367904,0.3753513731829059,3002,6,log_reg,"{'C': 0.7223015576632114, 'max_iter': 385, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.006006956100463867,0.9932447397563676,1.62942426095608e-07
393,diamonds_expensive,751490,0.29512827842716843,2361,6,log_reg,"{'C': 0.06815808279370109, 'max_iter': 589, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01566147804260254,0.9927948222842022,3.8355636715903274e-07
394,diamonds_expensive,176291,0.34027720916313753,2722,6,log_reg,"{'C': 0.022076458256620638, 'max_iter': 402, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.019049644470214844,0.9950845722904547,2.8328895616164275e-07
395,diamonds_expensive,398506,0.9923107658883861,7938,6,log_reg,"{'C': 19.607873266176675, 'max_iter': 236, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.020310163497924805,0.9917882227537768,3.192994965994529e-07
396,diamonds_expensive,653539,0.5589836057610005,4471,6,log_reg,"{'C': 0.03538710471231541, 'max_iter': 793, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01121377944946289,0.9877556727388943,1.726679201463868e-07
397,diamonds_expensive,875084,0.9804765166627198,7843,6,log_reg,"{'C': 0.37296897480219793, 'max_iter': 310, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01950812339782715,0.9916807487326141,2.800578742127272e-07
398,diamonds_expensive,192300,0.37663833696714727,3013,6,log_reg,"{'C': 31.005292665295904, 'max_iter': 473, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.016612768173217773,0.9941805460825945,4.0197938498136315e-07
399,diamonds_expensive,289083,0.7877801046244639,6302,6,log_reg,"{'C': 4.210130099202393, 'max_iter': 768, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.013629436492919922,0.9922571881367444,2.827337833990572e-07
400,diamonds_expensive,550908,0.8628375398710286,6902,6,log_reg,"{'C': 1.8436675135377614, 'max_iter': 648, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01620650291442871,0.9926005159504184,3.1436902956996736e-07
401,diamonds_expensive,464141,0.23956730971681256,1916,6,random_forest,"{'n_estimators': 198, 'max_depth': 15, 'n_jobs': -1}",0.26024436950683594,0.985595703125,5.8447877152330035e-06
402,diamonds_expensive,601558,0.5889536604978205,4711,6,random_forest,"{'n_estimators': 32, 'max_depth': 19, 'n_jobs': -1}",0.08433818817138672,0.9877289575011696,1.6084030651661823e-06
403,diamonds_expensive,288393,0.8063282549862885,6450,6,random_forest,"{'n_estimators': 317, 'max_depth': 7, 'n_jobs': -1}",0.46656346321105957,0.9917721290787813,1.046765797528757e-05
404,diamonds_expensive,826611,0.6489784543120354,5191,6,random_forest,"{'n_estimators': 221, 'max_depth': 4, 'n_jobs': -1}",0.36661767959594727,0.993900993033941,8.235329676443102e-06
405,diamonds_expensive,754596,0.6175347766154028,4940,6,random_forest,"{'n_estimators': 95, 'max_depth': 9, 'n_jobs': -1}",0.1664893627166748,0.9922962185906998,3.5184425732198743e-06
406,diamonds_expensive,314749,0.6512761096377784,5210,6,random_forest,"{'n_estimators': 150, 'max_depth': 5, 'n_jobs': -1}",0.5140063762664795,0.9952291658224071,1.129935243902686e-05
407,diamonds_expensive,844287,0.2008539720181978,1606,6,random_forest,"{'n_estimators': 327, 'max_depth': 15, 'n_jobs': -1}",0.5423014163970947,0.9890436325759038,1.2157951693198846e-05
408,diamonds_expensive,212277,0.915609198175025,7324,6,random_forest,"{'n_estimators': 51, 'max_depth': 3, 'n_jobs': -1}",0.09266376495361328,0.9929615920798573,2.1235735997654623e-06
409,diamonds_expensive,778163,0.912211169458895,7297,6,random_forest,"{'n_estimators': 392, 'max_depth': 14, 'n_jobs': -1}",0.6532621383666992,0.991666353912554,1.464274960079428e-05
410,diamonds_expensive,469955,0.5808734053429285,4646,6,random_forest,"{'n_estimators': 102, 'max_depth': 4, 'n_jobs': -1}",0.1646871566772461,0.9932084634061741,3.624287555429814e-06
411,diamonds_expensive,474664,0.37214261970297485,2977,6,random_forest,"{'n_estimators': 424, 'max_depth': 19, 'n_jobs': -1}",0.5601046085357666,0.988125534885816,1.2595706157991332e-05
412,diamonds_expensive,585771,0.3563892076656033,2851,6,random_forest,"{'n_estimators': 48, 'max_depth': 11, 'n_jobs': -1}",0.08489823341369629,0.98145012881855,1.971164660253576e-06
413,diamonds_expensive,26983,0.2793255764790515,2234,6,random_forest,"{'n_estimators': 164, 'max_depth': 15, 'n_jobs': -1}",0.22290587425231934,0.9924427450352338,5.052611851543745e-06
414,diamonds_expensive,206985,0.5381872274176498,4305,6,random_forest,"{'n_estimators': 122, 'max_depth': 10, 'n_jobs': -1}",0.22114872932434082,0.9943317325851184,4.957493452272674e-06
415,diamonds_expensive,77794,0.8882255089751527,7105,6,random_forest,"{'n_estimators': 270, 'max_depth': 6, 'n_jobs': -1}",0.4239797592163086,0.9921376359422357,9.460030014720404e-06
416,diamonds_expensive,320397,0.4886069492146029,3908,6,random_forest,"{'n_estimators': 84, 'max_depth': 6, 'n_jobs': -1}",0.1315138339996338,0.9948522053100124,2.9254428537216178e-06
417,diamonds_expensive,525155,0.41184574185726375,3294,6,random_forest,"{'n_estimators': 137, 'max_depth': 3, 'n_jobs': -1}",0.2213602066040039,0.9928525375333886,4.90991608820183e-06
418,diamonds_expensive,610485,0.36431223813792535,2914,6,random_forest,"{'n_estimators': 191, 'max_depth': 19, 'n_jobs': -1}",0.2590951919555664,0.9884550204773337,5.85975709789956e-06
419,diamonds_expensive,32318,0.27986484574143217,2238,6,random_forest,"{'n_estimators': 405, 'max_depth': 18, 'n_jobs': -1}",0.49298715591430664,0.9899254623724489,1.1015831588027054e-05
420,diamonds_expensive,107402,0.2922611504887904,2338,6,random_forest,"{'n_estimators': 467, 'max_depth': 16, 'n_jobs': -1}",0.5656898021697998,0.9917543282927898,1.2746009398798191e-05
421,diamonds_expensive,407324,0.8819058543442131,7055,6,random_forest,"{'n_estimators': 241, 'max_depth': 14, 'n_jobs': -1}",0.3693208694458008,0.9912653446647781,8.269626196518741e-06
422,diamonds_expensive,754271,0.8558470865904193,6846,6,random_forest,"{'n_estimators': 78, 'max_depth': 20, 'n_jobs': -1}",0.15230107307434082,0.9856561351164155,3.1712934974628286e-06
423,diamonds_expensive,143238,0.23534008235532902,1882,6,random_forest,"{'n_estimators': 352, 'max_depth': 12, 'n_jobs': -1}",0.47036123275756836,0.9925419340312956,1.0514891874485128e-05
424,diamonds_expensive,401264,0.459149335150109,3673,6,random_forest,"{'n_estimators': 499, 'max_depth': 6, 'n_jobs': -1}",0.6242613792419434,0.9923291079256013,1.4057337023731688e-05
425,diamonds_expensive,86375,0.8449527723557801,6759,6,random_forest,"{'n_estimators': 245, 'max_depth': 20, 'n_jobs': -1}",0.384937047958374,0.9901439025244214,8.509844068463748e-06
426,diamonds_expensive,170341,0.9829073151203511,7863,6,random_forest,"{'n_estimators': 297, 'max_depth': 19, 'n_jobs': -1}",0.4788498878479004,0.9864957273247523,1.0610184762537137e-05
427,diamonds_expensive,530841,0.9767077828365902,7813,6,random_forest,"{'n_estimators': 176, 'max_depth': 11, 'n_jobs': -1}",0.28755950927734375,0.9916879795396418,6.506767551494672e-06
428,diamonds_expensive,380732,0.5180200196439944,4144,6,random_forest,"{'n_estimators': 257, 'max_depth': 20, 'n_jobs': -1}",0.3674135208129883,0.9913072580175775,8.223462043167724e-06
429,diamonds_expensive,470169,0.45686850112948396,3654,6,random_forest,"{'n_estimators': 402, 'max_depth': 13, 'n_jobs': -1}",0.620093822479248,0.9930683434388801,1.3959139862210927e-05
430,diamonds_expensive,193208,0.2826267832856397,2261,6,random_forest,"{'n_estimators': 81, 'max_depth': 6, 'n_jobs': -1}",0.1497793197631836,0.9912771431912986,3.108221730694065e-06
431,diamonds_expensive,31052,0.486938233222329,3895,6,random_forest,"{'n_estimators': 404, 'max_depth': 18, 'n_jobs': -1}",0.5583243370056152,0.9903961505503922,1.246088852523678e-05
432,diamonds_expensive,408669,0.5452152029498838,4361,6,random_forest,"{'n_estimators': 303, 'max_depth': 15, 'n_jobs': -1}",0.7265686988830566,0.9904163080217496,1.6209536827182408e-05
433,diamonds_expensive,379046,0.9462236957255861,7569,6,random_forest,"{'n_estimators': 405, 'max_depth': 14, 'n_jobs': -1}",1.1966710090637207,0.9898263499281912,2.689636078036371e-05
434,diamonds_expensive,391491,0.4634099676782157,3707,6,random_forest,"{'n_estimators': 465, 'max_depth': 16, 'n_jobs': -1}",1.5245754718780518,0.9912816675263911,3.478620424838119e-05
435,diamonds_expensive,969303,0.5694543291597987,4555,6,random_forest,"{'n_estimators': 150, 'max_depth': 11, 'n_jobs': -1}",0.48206448554992676,0.9934644303065355,1.0879204103824721e-05
436,diamonds_expensive,658753,0.643519218703811,5148,6,random_forest,"{'n_estimators': 293, 'max_depth': 8, 'n_jobs': -1}",0.9782929420471191,0.9941785276651899,2.1973434022050506e-05
437,diamonds_expensive,970235,0.5028742300477848,4022,6,random_forest,"{'n_estimators': 197, 'max_depth': 8, 'n_jobs': -1}",0.6683385372161865,0.9953581966100021,1.5062569104863569e-05
438,diamonds_expensive,94639,0.3328501059311785,2662,6,random_forest,"{'n_estimators': 186, 'max_depth': 12, 'n_jobs': -1}",0.652968168258667,0.9917279152938526,1.4543614598619813e-05
439,diamonds_expensive,968480,0.37163117804811496,2973,6,random_forest,"{'n_estimators': 260, 'max_depth': 16, 'n_jobs': -1}",0.8335986137390137,0.990028924592683,1.857734659483196e-05
440,diamonds_expensive,562672,0.8044316339787418,6435,6,random_forest,"{'n_estimators': 207, 'max_depth': 17, 'n_jobs': -1}",0.7798655033111572,0.9916105599721801,1.7542885479822718e-05
441,diamonds_expensive,970659,0.6779156232590726,5423,6,mlp,"{'hidden_layer_sizes': (59, 110), 'max_iter': 174, 'activation': 'relu', 'solver': 'adam'}",4.19484806060791,0.994096280741813,9.414335781983977e-05
442,diamonds_expensive,656572,0.513987787411955,4111,6,mlp,"{'hidden_layer_sizes': (29, 137, 199), 'max_iter': 57, 'activation': 'relu', 'solver': 'adam'}",2.663696765899658,0.9936810526067135,5.979881633988149e-05
443,diamonds_expensive,978894,0.2308335994587486,1846,6,mlp,"{'hidden_layer_sizes': (29, 186, 185), 'max_iter': 137, 'activation': 'relu', 'solver': 'adam'}",3.4742610454559326,0.9869101533966399,7.829990192573156e-05
444,diamonds_expensive,913428,0.2212259497648595,1769,6,mlp,"{'hidden_layer_sizes': (188,), 'max_iter': 152, 'activation': 'relu', 'solver': 'adam'}",0.6827890872955322,0.9917009799227554,1.5517274501049177e-05
445,diamonds_expensive,852145,0.5971339859514466,4777,6,mlp,"{'hidden_layer_sizes': (74, 152), 'max_iter': 72, 'activation': 'relu', 'solver': 'adam'}",2.0346100330352783,0.9939470597503546,4.573794444655383e-05
446,diamonds_expensive,5473,0.8293197699948796,6634,6,mlp,"{'hidden_layer_sizes': (98,), 'max_iter': 118, 'activation': 'relu', 'solver': 'adam'}",1.3139984607696533,0.9920201166657581,2.9256039706521836e-05
447,diamonds_expensive,373060,0.6520623285045645,5216,6,mlp,"{'hidden_layer_sizes': (73, 178, 177), 'max_iter': 199, 'activation': 'relu', 'solver': 'adam'}",9.95874547958374,0.9910123163194904,0.00022322291077616596
448,diamonds_expensive,160588,0.8199263227050624,6559,6,mlp,"{'hidden_layer_sizes': (61,), 'max_iter': 151, 'activation': 'relu', 'solver': 'adam'}",0.7691948413848877,0.9905562165377753,1.7034854516813022e-05
449,diamonds_expensive,536487,0.9723327627853884,7778,6,mlp,"{'hidden_layer_sizes': (104,), 'max_iter': 82, 'activation': 'relu', 'solver': 'adam'}",0.8159782886505127,0.9887094322665063,1.8366084821944793e-05
450,diamonds_expensive,855642,0.35008743421202687,2800,6,mlp,"{'hidden_layer_sizes': (194,), 'max_iter': 169, 'activation': 'relu', 'solver': 'adam'}",0.604292631149292,0.9956377551020408,1.3909469263855118e-05
451,diamonds_expensive,374463,0.280884932748468,2247,6,mlp,"{'hidden_layer_sizes': (123, 193, 177), 'max_iter': 137, 'activation': 'relu', 'solver': 'adam'}",2.3147411346435547,0.9883654320987655,5.211467777478762e-05
452,diamonds_expensive,244453,0.9857154370542756,7885,6,mlp,"{'hidden_layer_sizes': (164, 106), 'max_iter': 122, 'activation': 'relu', 'solver': 'adam'}",4.296276807785034,0.9923439681406137,9.660712880199471e-05
453,diamonds_expensive,424979,0.49598749427775823,3967,6,mlp,"{'hidden_layer_sizes': (149, 125), 'max_iter': 187, 'activation': 'relu', 'solver': 'adam'}",1.3561298847198486,0.9942960110145994,3.0354085506941484e-05
454,diamonds_expensive,118399,0.8358004467340574,6686,6,mlp,"{'hidden_layer_sizes': (89,), 'max_iter': 69, 'activation': 'relu', 'solver': 'adam'}",0.7316379547119141,0.9921708996092153,1.665163459113156e-05
455,diamonds_expensive,284397,0.4430372947279553,3544,6,mlp,"{'hidden_layer_sizes': (170,), 'max_iter': 60, 'activation': 'relu', 'solver': 'adam'}",0.48473453521728516,0.9923848173788493,1.062017605878154e-05
456,diamonds_expensive,520457,0.5709405717452009,4567,6,mlp,"{'hidden_layer_sizes': (176, 22, 14), 'max_iter': 191, 'activation': 'relu', 'solver': 'adam'}",2.8517777919769287,0.9920851907358905,6.405867189307006e-05
457,diamonds_expensive,626638,0.5013872062999012,4011,6,mlp,"{'hidden_layer_sizes': (141, 120), 'max_iter': 74, 'activation': 'relu', 'solver': 'adam'}",1.4031257629394531,0.9940447388990211,3.1236074285439064e-05
458,diamonds_expensive,581211,0.6178007151858977,4942,6,mlp,"{'hidden_layer_sizes': (160, 128, 36), 'max_iter': 56, 'activation': 'relu', 'solver': 'adam'}",1.5010218620300293,0.9904919641761747,3.3820572662942814e-05
459,diamonds_expensive,139623,0.35077944240984116,2806,6,mlp,"{'hidden_layer_sizes': (187, 50), 'max_iter': 117, 'activation': 'relu', 'solver': 'adam'}",1.1784217357635498,0.9924266409999873,2.6499326975433662e-05
460,diamonds_expensive,512051,0.5239952491966539,4191,6,mlp,"{'hidden_layer_sizes': (75, 45), 'max_iter': 64, 'activation': 'relu', 'solver': 'adam'}",0.6671633720397949,0.988078190703489,1.497278516878143e-05
461,diamonds_expensive,245167,0.7213355743479952,5770,6,mlp,"{'hidden_layer_sizes': (52, 164, 89), 'max_iter': 197, 'activation': 'relu', 'solver': 'adam'}",5.01528000831604,0.9905505378023542,0.00011281123055450355
462,diamonds_expensive,884169,0.5432208970859302,4345,6,mlp,"{'hidden_layer_sizes': (199,), 'max_iter': 181, 'activation': 'relu', 'solver': 'adam'}",1.6334972381591797,0.9911594893797341,3.6658351986746885e-05
463,diamonds_expensive,35898,0.6276806010314202,5021,6,mlp,"{'hidden_layer_sizes': (35, 92), 'max_iter': 105, 'activation': 'relu', 'solver': 'adam'}",1.260143756866455,0.9929506625585134,2.8298732795928724e-05
464,diamonds_expensive,660711,0.7646376029035906,6117,6,mlp,"{'hidden_layer_sizes': (199, 101), 'max_iter': 194, 'activation': 'relu', 'solver': 'adam'}",4.216779470443726,0.9924134414114228,9.457908395886759e-05
465,diamonds_expensive,522084,0.23609179656742285,1888,6,mlp,"{'hidden_layer_sizes': (114,), 'max_iter': 95, 'activation': 'relu', 'solver': 'adam'}",0.3523557186126709,0.99039780521262,7.87021177218541e-06
466,diamonds_expensive,911606,0.24785946985383936,1982,6,mlp,"{'hidden_layer_sizes': (69, 188, 155), 'max_iter': 176, 'activation': 'relu', 'solver': 'adam'}",2.844085693359375,0.9923354144459673,6.38789551956519e-05
467,diamonds_expensive,936947,0.6279185223806965,5023,6,mlp,"{'hidden_layer_sizes': (10,), 'max_iter': 176, 'activation': 'relu', 'solver': 'adam'}",0.4741787910461426,0.9933348118460551,1.0761137025209183e-05
468,diamonds_expensive,871238,0.5177866411782592,4142,6,mlp,"{'hidden_layer_sizes': (23,), 'max_iter': 188, 'activation': 'relu', 'solver': 'adam'}",0.5605545043945312,0.992381118677609,1.2281194040267059e-05
469,diamonds_expensive,63117,0.9750018570892791,7800,6,mlp,"{'hidden_layer_sizes': (161, 94), 'max_iter': 199, 'activation': 'relu', 'solver': 'adam'}",3.953658103942871,0.9915910585141354,8.855349428152893e-05
470,diamonds_expensive,189363,0.42883784147231624,3430,6,mlp,"{'hidden_layer_sizes': (69,), 'max_iter': 169, 'activation': 'relu', 'solver': 'adam'}",0.309206485748291,0.9928771175275608,7.016951797305067e-06
471,diamonds_expensive,94286,0.8938424324009451,7150,6,mlp,"{'hidden_layer_sizes': (194,), 'max_iter': 80, 'activation': 'relu', 'solver': 'adam'}",1.445751428604126,0.9922167343146364,3.244464874732529e-05
472,diamonds_expensive,830019,0.9807180322943172,7845,6,mlp,"{'hidden_layer_sizes': (145,), 'max_iter': 131, 'activation': 'relu', 'solver': 'adam'}",1.3712365627288818,0.9907594566489015,3.080591325254019e-05
473,diamonds_expensive,626362,0.8366308521335761,6693,6,mlp,"{'hidden_layer_sizes': (170, 79), 'max_iter': 192, 'activation': 'relu', 'solver': 'adam'}",3.0658998489379883,0.9908796823059589,6.868559762628231e-05
474,diamonds_expensive,388060,0.919137261056411,7353,6,mlp,"{'hidden_layer_sizes': (67,), 'max_iter': 132, 'activation': 'relu', 'solver': 'adam'}",1.0384738445281982,0.9940716503992901,2.3531742417251688e-05
475,diamonds_expensive,704838,0.5863507115774271,4690,6,mlp,"{'hidden_layer_sizes': (51, 195), 'max_iter': 116, 'activation': 'relu', 'solver': 'adam'}",2.029641628265381,0.9910802369510959,4.5874072764371895e-05
476,diamonds_expensive,279923,0.5132054733475451,4105,6,mlp,"{'hidden_layer_sizes': (97, 174), 'max_iter': 108, 'activation': 'relu', 'solver': 'adam'}",2.0298850536346436,0.9917274939172749,4.53629064063356e-05
477,diamonds_expensive,77436,0.8238958750978493,6591,6,mlp,"{'hidden_layer_sizes': (31, 27), 'max_iter': 159, 'activation': 'relu', 'solver': 'adam'}",0.7991695404052734,0.9901664597415736,1.794219667895995e-05
478,diamonds_expensive,612221,0.22814078574753582,1825,6,mlp,"{'hidden_layer_sizes': (95, 46, 187), 'max_iter': 176, 'activation': 'relu', 'solver': 'adam'}",1.7422857284545898,0.9912628355251306,3.943160054984123e-05
479,diamonds_expensive,205819,0.9805888195117285,7844,6,mlp,"{'hidden_layer_sizes': (40,), 'max_iter': 179, 'activation': 'relu', 'solver': 'adam'}",0.5954008102416992,0.9888616274535292,1.370502084299564e-05
480,diamonds_expensive,936176,0.9817541839314858,7854,6,mlp,"{'hidden_layer_sizes': (51, 83, 108), 'max_iter': 150, 'activation': 'relu', 'solver': 'adam'}",4.103796720504761,0.9908802126383689,9.211079238941721e-05
